step , loss 
106627 , 16.34
106628 , 21.47
106629 , 26.23
106630 , 20.07
106631 , 16.48
106632 , 51.12
106633 , 23.95
106634 , 15.59
106635 , 32.77
106636 , 26.77
106637 , 33.65
106638 , 26.69
106639 , 21.30
106640 , 12.91
106641 , 17.04
106642 , 12.93
106643 , 13.49
106644 , 24.78
106645 , 26.36
106646 , 25.15
106647 , 32.59
106648 , 18.46
106649 , 20.52
106650 , 20.55
106651 , 31.56
106652 , 27.44
106653 , 40.46
106654 , 30.28
106655 , 22.23
106656 , 21.25
107521 , 21.76
107522 , 18.91
107523 , 21.16
107524 , 25.31
107525 , 15.01
107526 , 17.52
107527 , 39.52
107528 , 25.59
107529 , 29.85
107530 , 22.54
107531 , 23.88
107532 , 76.30
107533 , 24.54
107534 , 23.99
107535 , 45.30
107536 , 30.76
107537 , 39.75
107538 , 18.12
107539 , 47.05
107540 , 18.10
107541 , 63.04
107542 , 30.79
107543 , 27.15
107544 , 16.54
107545 , 36.23
107546 , 21.43
107547 , 18.24
107548 , 27.32
107549 , 16.74
107550 , 13.09
107551 , 16.16
107552 , 16.43
107553 , 25.96
107554 , 11.02
107555 , 12.74
107556 , 40.21
107557 , 28.80
107558 , 23.81
107559 , 13.57
107560 , 25.19
107561 , 44.00
107562 , 53.33
107563 , 29.23
107564 , 41.52
107565 , 20.50
107566 , 37.99
107567 , 43.58
107568 , 38.95
107569 , 11.41
107570 , 16.00
107571 , 24.52
107572 , 30.75
107573 , 38.08
107574 , 47.80
107575 , 28.60
107576 , 40.29
107577 , 15.08
107578 , 50.81
107579 , 15.46
107580 , 28.58
107581 , 48.61
107582 , 22.47
107583 , 21.07
107584 , 29.37
107585 , 23.47
107586 , 14.16
107587 , 15.50
107588 , 23.80
107589 , 26.48
107590 , 18.21
107591 , 15.06
107592 , 53.80
107593 , 23.88
107594 , 16.75
107595 , 33.96
107596 , 18.63
107597 , 30.59
107598 , 28.67
107599 , 23.30
107600 , 11.28
107601 , 18.08
107602 , 15.84
107603 , 18.21
107604 , 30.44
107605 , 28.30
107606 , 23.13
107607 , 36.82
107608 , 15.65
107609 , 18.79
107610 , 18.06
107611 , 35.19
107612 , 25.52
107613 , 34.79
107614 , 37.59
107615 , 22.65
107616 , 18.59
108481 , 20.40
108482 , 21.60
108483 , 23.53
108484 , 40.30
108485 , 13.00
108486 , 15.51
108487 , 40.77
108488 , 32.99
108489 , 33.46
108490 , 22.14
108491 , 19.61
108492 , 73.22
108493 , 22.14
108494 , 22.57
108495 , 46.11
108496 , 36.21
108497 , 51.22
108498 , 18.59
108499 , 42.88
108500 , 17.96
108501 , 57.71
108502 , 26.47
108503 , 23.04
108504 , 15.68
108505 , 43.44
108506 , 20.08
108507 , 20.37
108508 , 25.44
108509 , 16.95
108510 , 13.10
108511 , 14.98
108512 , 15.25
108513 , 27.52
108514 , 9.62
108515 , 11.67
108516 , 44.02
108517 , 28.09
108518 , 25.39
108519 , 11.55
108520 , 24.14
108521 , 44.35
108522 , 48.78
108523 , 26.35
108524 , 37.77
108525 , 20.20
108526 , 36.37
108527 , 45.85
108528 , 42.61
108529 , 10.73
108530 , 15.36
108531 , 26.02
108532 , 29.68
108533 , 40.72
108534 , 46.60
108535 , 28.01
108536 , 43.64
108537 , 15.26
108538 , 52.27
108539 , 15.70
108540 , 26.94
108541 , 44.93
108542 , 21.60
108543 , 20.62
108544 , 23.56
108545 , 25.01
108546 , 16.52
108547 , 17.95
108548 , 24.41
108549 , 25.69
108550 , 18.74
108551 , 14.80
108552 , 49.45
108553 , 23.91
108554 , 17.22
108555 , 35.05
108556 , 26.85
108557 , 29.39
108558 , 25.32
108559 , 25.98
108560 , 10.52
108561 , 18.26
108562 , 15.47
108563 , 15.56
108564 , 30.99
108565 , 22.34
108566 , 21.55
108567 , 42.41
108568 , 15.62
108569 , 19.30
108570 , 18.21
108571 , 30.43
108572 , 23.48
108573 , 36.24
108574 , 31.11
108575 , 20.94
108576 , 20.13
109441 , 24.24
109442 , 15.48
109443 , 20.31
109444 , 31.40
109445 , 14.06
109446 , 16.29
109447 , 39.97
109448 , 24.02
109449 , 28.40
109450 , 23.18
109451 , 21.17
109452 , 78.99
109453 , 27.32
109454 , 25.98
109455 , 43.67
109456 , 34.88
109457 , 32.45
109458 , 20.11
109459 , 50.15
109460 , 19.16
109461 , 56.88
109462 , 28.19
109463 , 23.99
109464 , 18.52
109465 , 39.93
109466 , 19.22
109467 , 16.90
109468 , 28.69
109469 , 17.70
109470 , 17.64
109471 , 18.19
109472 , 15.84
109473 , 24.49
109474 , 9.51
109475 , 10.05
109476 , 35.97
109477 , 28.43
109478 , 24.08
109479 , 13.33
109480 , 23.68
109481 , 41.80
109482 , 49.08
109483 , 34.72
109484 , 41.82
109485 , 21.21
109486 , 34.69
109487 , 44.35
109488 , 37.89
109489 , 11.86
109490 , 22.82
109491 , 27.82
109492 , 28.76
109493 , 41.46
109494 , 40.00
109495 , 35.04
109496 , 43.84
109497 , 19.04
109498 , 46.91
109499 , 15.80
109500 , 29.96
109501 , 51.58
109502 , 23.76
109503 , 23.86
109504 , 29.21
109505 , 24.91
109506 , 12.41
109507 , 17.24
109508 , 22.44
109509 , 25.09
109510 , 20.09
109511 , 16.57
109512 , 50.22
109513 , 27.22
109514 , 18.40
109515 , 32.38
109516 , 21.71
109517 , 28.11
109518 , 25.52
109519 , 27.21
109520 , 11.27
109521 , 16.29
109522 , 14.50
109523 , 15.10
109524 , 28.67
109525 , 25.17
109526 , 21.47
109527 , 30.53
109528 , 16.49
109529 , 17.59
109530 , 26.50
109531 , 32.23
109532 , 22.02
109533 , 41.54
109534 , 33.99
109535 , 23.41
109536 , 21.13
110401 , 21.90
110402 , 16.31
110403 , 30.14
110404 , 41.13
110405 , 14.65
110406 , 17.78
110407 , 36.87
110408 , 26.31
110409 , 32.53
110410 , 20.26
110411 , 23.79
110412 , 81.17
110413 , 23.03
110414 , 22.95
110415 , 44.16
110416 , 33.72
110417 , 31.49
110418 , 17.69
110419 , 45.01
110420 , 16.89
110421 , 62.81
110422 , 29.10
110423 , 24.42
110424 , 17.75
110425 , 38.81
110426 , 20.16
110427 , 16.95
110428 , 27.57
110429 , 15.59
110430 , 12.88
110431 , 15.46
110432 , 15.52
110433 , 21.76
110434 , 11.62
110435 , 12.81
110436 , 35.26
110437 , 28.60
110438 , 31.64
110439 , 11.98
110440 , 22.93
110441 , 36.75
110442 , 49.76
110443 , 30.96
110444 , 40.09
110445 , 22.01
110446 , 35.59
110447 , 43.73
110448 , 42.61
110449 , 11.71
110450 , 18.13
110451 , 24.01
110452 , 28.88
110453 , 32.74
110454 , 43.74
110455 , 34.44
110456 , 39.49
110457 , 17.82
110458 , 51.88
110459 , 15.12
110460 , 26.06
110461 , 45.80
110462 , 19.79
110463 , 24.78
110464 , 24.63
110465 , 26.45
110466 , 15.39
110467 , 18.93
110468 , 22.40
110469 , 27.65
110470 , 20.49
110471 , 14.28
110472 , 53.65
110473 , 26.65
110474 , 26.42
110475 , 32.35
110476 , 23.35
110477 , 27.34
110478 , 27.49
110479 , 21.07
110480 , 13.55
110481 , 17.05
110482 , 13.85
110483 , 16.42
110484 , 25.73
110485 , 28.13
110486 , 25.46
110487 , 34.55
110488 , 16.52
110489 , 21.29
110490 , 24.90
110491 , 36.10
110492 , 25.64
110493 , 38.60
110494 , 30.81
110495 , 22.96
110496 , 20.05
111361 , 22.20
111362 , 15.83
111363 , 23.79
111364 , 36.95
111365 , 13.77
111366 , 17.71
111367 , 36.67
111368 , 24.73
111369 , 30.28
111370 , 20.17
111371 , 21.48
111372 , 82.93
111373 , 24.99
111374 , 20.92
111375 , 46.13
111376 , 33.58
111377 , 30.60
111378 , 15.76
111379 , 46.94
111380 , 19.76
111381 , 58.47
111382 , 26.96
111383 , 27.50
111384 , 14.34
111385 , 34.68
111386 , 20.14
111387 , 15.95
111388 , 25.78
111389 , 19.72
111390 , 13.88
111391 , 14.87
111392 , 12.48
111393 , 24.91
111394 , 8.54
111395 , 14.58
111396 , 33.42
111397 , 30.58
111398 , 21.60
111399 , 13.97
111400 , 24.02
111401 , 39.02
111402 , 44.28
111403 , 29.88
111404 , 38.09
111405 , 18.63
111406 , 36.62
111407 , 46.86
111408 , 45.99
111409 , 10.80
111410 , 19.55
111411 , 30.38
111412 , 28.27
111413 , 41.71
111414 , 45.63
111415 , 31.51
111416 , 42.01
111417 , 15.62
111418 , 51.01
111419 , 19.00
111420 , 30.14
111421 , 52.08
111422 , 21.45
111423 , 21.88
111424 , 20.15
111425 , 23.14
111426 , 13.43
111427 , 17.86
111428 , 22.87
111429 , 25.94
111430 , 21.58
111431 , 16.60
111432 , 52.97
111433 , 27.05
111434 , 14.45
111435 , 32.66
111436 , 21.70
111437 , 33.33
111438 , 29.60
111439 , 22.03
111440 , 10.69
111441 , 16.09
111442 , 14.53
111443 , 19.65
111444 , 30.58
111445 , 28.22
111446 , 29.02
111447 , 37.18
111448 , 15.40
111449 , 23.72
111450 , 23.81
111451 , 39.55
111452 , 24.71
111453 , 35.41
111454 , 34.06
111455 , 20.76
111456 , 19.49
112321 , 21.61
112322 , 19.01
112323 , 23.55
112324 , 32.82
112325 , 15.64
112326 , 15.84
112327 , 37.04
112328 , 24.39
112329 , 31.73
112330 , 25.75
112331 , 21.90
112332 , 73.45
112333 , 25.70
112334 , 21.40
112335 , 45.37
112336 , 33.98
112337 , 34.22
112338 , 17.68
112339 , 41.16
112340 , 25.90
112341 , 59.87
112342 , 26.16
112343 , 24.95
112344 , 13.98
112345 , 38.04
112346 , 22.19
112347 , 20.26
112348 , 23.57
112349 , 14.94
112350 , 16.81
112351 , 16.00
112352 , 13.50
112353 , 28.89
112354 , 9.75
112355 , 12.58
112356 , 32.67
112357 , 28.28
112358 , 22.99
112359 , 11.82
112360 , 23.38
112361 , 41.18
112362 , 52.19
112363 , 29.79
112364 , 37.63
112365 , 18.47
112366 , 36.14
112367 , 47.16
112368 , 38.20
112369 , 11.76
112370 , 14.62
112371 , 35.68
112372 , 27.14
112373 , 39.75
112374 , 44.97
112375 , 36.07
112376 , 43.01
112377 , 14.20
112378 , 54.19
112379 , 17.82
112380 , 31.52
112381 , 51.22
112382 , 23.17
112383 , 26.74
112384 , 25.42
112385 , 22.82
112386 , 12.47
112387 , 16.36
112388 , 18.18
112389 , 28.39
112390 , 24.65
112391 , 16.33
112392 , 55.91
112393 , 21.49
112394 , 16.05
112395 , 32.07
112396 , 20.52
112397 , 26.60
112398 , 25.17
112399 , 27.73
112400 , 11.50
112401 , 17.23
112402 , 14.70
112403 , 15.84
112404 , 27.66
112405 , 30.80
112406 , 22.48
112407 , 30.65
112408 , 15.22
112409 , 20.38
112410 , 21.16
112411 , 33.57
112412 , 23.23
112413 , 38.10
112414 , 34.17
112415 , 23.57
112416 , 20.87
113281 , 22.61
113282 , 18.05
113283 , 21.42
113284 , 32.48
113285 , 16.42
113286 , 18.40
113287 , 43.60
113288 , 25.60
113289 , 26.70
113290 , 19.08
113291 , 20.32
113292 , 82.48
113293 , 26.14
113294 , 20.61
113295 , 48.16
113296 , 32.25
113297 , 33.62
113298 , 14.96
113299 , 46.11
113300 , 23.30
113301 , 65.44
113302 , 27.24
113303 , 25.40
113304 , 15.67
113305 , 42.46
113306 , 21.62
113307 , 14.80
113308 , 22.31
113309 , 19.31
113310 , 11.39
113311 , 17.49
113312 , 12.10
113313 , 23.55
113314 , 10.32
113315 , 12.94
113316 , 44.60
113317 , 28.69
113318 , 23.87
113319 , 12.16
113320 , 22.42
113321 , 36.77
113322 , 45.72
113323 , 27.80
113324 , 36.90
113325 , 18.87
113326 , 37.32
113327 , 41.86
113328 , 45.93
113329 , 10.68
113330 , 25.11
113331 , 34.17
113332 , 28.11
113333 , 39.80
113334 , 41.43
113335 , 30.87
113336 , 48.17
113337 , 16.20
113338 , 52.98
113339 , 14.26
113340 , 24.30
113341 , 51.77
113342 , 23.91
113343 , 23.60
113344 , 20.92
113345 , 22.32
113346 , 13.60
113347 , 18.02
113348 , 17.31
113349 , 23.79
113350 , 19.89
113351 , 17.68
113352 , 51.87
113353 , 26.70
113354 , 15.20
113355 , 34.16
113356 , 18.38
113357 , 30.78
113358 , 34.22
113359 , 24.37
113360 , 13.29
113361 , 17.79
113362 , 16.06
113363 , 15.50
113364 , 28.33
113365 , 24.91
113366 , 26.27
113367 , 35.74
113368 , 17.03
113369 , 20.55
113370 , 17.68
113371 , 31.88
113372 , 21.48
113373 , 35.91
113374 , 30.46
113375 , 22.57
113376 , 19.97
114241 , 25.52
114242 , 19.54
114243 , 20.69
114244 , 38.25
114245 , 15.27
114246 , 17.23
114247 , 38.53
114248 , 23.98
114249 , 28.20
114250 , 23.25
114251 , 20.71
114252 , 66.73
114253 , 25.02
114254 , 24.68
114255 , 59.47
114256 , 33.87
114257 , 31.11
114258 , 18.53
114259 , 45.78
114260 , 17.29
114261 , 62.92
114262 , 25.38
114263 , 25.45
114264 , 16.48
114265 , 41.10
114266 , 19.96
114267 , 15.51
114268 , 26.59
114269 , 15.43
114270 , 15.71
114271 , 15.01
114272 , 13.27
114273 , 30.10
114274 , 11.58
114275 , 17.91
114276 , 37.98
114277 , 30.43
114278 , 22.80
114279 , 12.18
114280 , 26.11
114281 , 35.04
114282 , 49.80
114283 , 29.03
114284 , 36.23
114285 , 23.10
114286 , 35.73
114287 , 47.95
114288 , 37.44
114289 , 14.24
114290 , 17.36
114291 , 31.75
114292 , 28.47
114293 , 36.32
114294 , 39.99
114295 , 28.67
114296 , 42.60
114297 , 16.76
114298 , 53.34
114299 , 14.15
114300 , 29.84
114301 , 50.84
114302 , 27.29
114303 , 22.96
114304 , 24.83
114305 , 25.02
114306 , 12.75
114307 , 17.66
114308 , 23.80
114309 , 31.73
114310 , 20.37
114311 , 19.25
114312 , 53.30
114313 , 25.63
114314 , 15.39
114315 , 31.92
114316 , 26.78
114317 , 27.49
114318 , 32.32
114319 , 23.87
114320 , 13.01
114321 , 16.12
114322 , 14.09
114323 , 15.32
114324 , 29.32
114325 , 24.39
114326 , 24.56
114327 , 41.70
114328 , 18.07
114329 , 17.58
114330 , 25.84
114331 , 34.10
114332 , 29.06
114333 , 39.59
114334 , 31.60
114335 , 23.80
114336 , 24.25
115201 , 23.22
115202 , 20.41
115203 , 20.80
115204 , 26.78
115205 , 14.58
115206 , 19.01
115207 , 39.92
115208 , 28.68
115209 , 33.18
115210 , 20.86
115211 , 21.46
115212 , 72.90
115213 , 23.19
115214 , 21.45
115215 , 44.71
115216 , 35.52
115217 , 37.80
115218 , 16.75
115219 , 43.44
115220 , 18.68
115221 , 63.85
115222 , 25.11
115223 , 27.91
115224 , 14.20
115225 , 36.51
115226 , 19.50
115227 , 16.20
115228 , 26.26
115229 , 17.43
115230 , 12.15
115231 , 16.78
115232 , 10.35
115233 , 25.75
115234 , 11.43
115235 , 12.44
115236 , 33.53
115237 , 26.95
115238 , 26.67
115239 , 10.89
115240 , 23.48
115241 , 32.24
115242 , 56.54
115243 , 27.09
115244 , 46.63
115245 , 21.83
115246 , 37.97
115247 , 42.38
115248 , 37.08
115249 , 10.85
115250 , 19.67
115251 , 29.45
115252 , 29.73
115253 , 40.40
115254 , 38.19
115255 , 28.54
115256 , 48.53
115257 , 16.51
115258 , 49.80
115259 , 16.79
115260 , 31.81
115261 , 50.38
115262 , 26.70
115263 , 20.00
115264 , 23.11
115265 , 22.84
115266 , 12.80
115267 , 17.73
115268 , 20.99
115269 , 24.66
115270 , 21.56
115271 , 16.29
115272 , 59.69
115273 , 24.03
115274 , 14.67
115275 , 34.87
115276 , 20.87
115277 , 25.17
115278 , 23.64
115279 , 24.25
115280 , 11.72
115281 , 17.86
115282 , 16.96
115283 , 15.67
115284 , 26.97
115285 , 26.27
115286 , 25.07
115287 , 34.57
115288 , 14.67
115289 , 17.64
115290 , 27.02
115291 , 31.41
115292 , 28.71
115293 , 39.79
115294 , 28.81
115295 , 21.59
115296 , 19.27
116161 , 22.52
116162 , 17.26
116163 , 23.30
116164 , 25.97
116165 , 15.27
116166 , 18.73
116167 , 42.16
116168 , 28.18
116169 , 31.26
116170 , 27.82
116171 , 25.94
116172 , 75.25
116173 , 26.29
116174 , 20.65
116175 , 47.99
116176 , 33.64
116177 , 39.23
116178 , 16.74
116179 , 42.53
116180 , 22.01
116181 , 62.78
116182 , 28.19
116183 , 24.53
116184 , 15.49
116185 , 37.04
116186 , 21.18
116187 , 19.40
116188 , 27.33
116189 , 18.18
116190 , 14.02
116191 , 15.53
116192 , 18.54
116193 , 25.11
116194 , 8.87
116195 , 17.32
116196 , 26.77
116197 , 27.13
116198 , 20.61
116199 , 13.68
116200 , 23.73
116201 , 40.52
116202 , 44.74
116203 , 31.51
116204 , 40.14
116205 , 20.25
116206 , 37.31
116207 , 42.56
116208 , 42.05
116209 , 10.88
116210 , 14.45
116211 , 30.46
116212 , 25.27
116213 , 35.74
116214 , 43.51
116215 , 29.71
116216 , 44.74
116217 , 15.51
116218 , 53.65
116219 , 15.65
116220 , 26.70
116221 , 44.59
116222 , 22.01
116223 , 22.84
116224 , 29.82
116225 , 28.15
116226 , 12.62
116227 , 17.13
116228 , 23.34
116229 , 26.35
116230 , 21.83
116231 , 14.00
116232 , 61.28
116233 , 25.85
116234 , 18.13
116235 , 29.88
116236 , 23.35
116237 , 38.71
116238 , 29.47
116239 , 22.07
116240 , 11.59
116241 , 17.85
116242 , 15.52
116243 , 15.60
116244 , 26.30
116245 , 33.17
116246 , 21.81
116247 , 33.07
116248 , 15.58
116249 , 19.21
116250 , 16.34
116251 , 36.60
116252 , 22.97
116253 , 40.02
116254 , 29.10
116255 , 23.08
116256 , 20.59
117121 , 22.76
117122 , 19.23
117123 , 21.70
117124 , 28.28
117125 , 14.33
117126 , 18.38
117127 , 40.37
117128 , 25.69
117129 , 30.20
117130 , 20.94
117131 , 24.71
117132 , 81.37
117133 , 20.98
117134 , 23.55
117135 , 45.21
117136 , 33.32
117137 , 29.88
117138 , 16.49
117139 , 50.50
117140 , 20.28
117141 , 62.32
117142 , 28.96
117143 , 21.22
117144 , 14.17
117145 , 38.07
117146 , 19.82
117147 , 17.38
117148 , 26.12
117149 , 15.80
117150 , 12.60
117151 , 13.93
117152 , 13.39
117153 , 26.92
117154 , 10.16
117155 , 12.55
117156 , 32.62
117157 , 28.64
117158 , 19.51
117159 , 12.10
117160 , 23.63
117161 , 42.04
117162 , 47.94
117163 , 26.99
117164 , 37.89
117165 , 21.84
117166 , 35.82
117167 , 43.15
117168 , 45.38
117169 , 10.84
117170 , 21.02
117171 , 25.93
117172 , 28.17
117173 , 41.24
117174 , 40.94
117175 , 35.84
117176 , 47.07
117177 , 18.16
117178 , 52.72
117179 , 16.96
117180 , 26.24
117181 , 52.05
117182 , 25.83
117183 , 24.57
117184 , 21.23
117185 , 27.73
117186 , 12.36
117187 , 16.35
117188 , 22.78
117189 , 25.32
117190 , 21.09
117191 , 15.04
117192 , 51.58
117193 , 21.09
117194 , 15.17
117195 , 30.97
117196 , 26.28
117197 , 32.49
117198 , 27.62
117199 , 24.61
117200 , 14.48
117201 , 19.71
117202 , 13.24
117203 , 14.77
117204 , 28.44
117205 , 29.05
117206 , 24.35
117207 , 31.19
117208 , 16.75
117209 , 23.03
117210 , 23.62
117211 , 34.05
117212 , 29.31
117213 , 36.61
117214 , 31.49
117215 , 23.46
117216 , 18.78
118081 , 20.80
118082 , 18.92
118083 , 24.12
118084 , 30.94
118085 , 16.04
118086 , 18.29
118087 , 40.19
118088 , 24.52
118089 , 34.51
118090 , 20.71
118091 , 20.09
118092 , 82.92
118093 , 23.01
118094 , 20.89
118095 , 47.97
118096 , 33.75
118097 , 29.11
118098 , 14.39
118099 , 39.01
118100 , 15.96
118101 , 61.33
118102 , 28.14
118103 , 24.91
118104 , 19.01
118105 , 42.32
118106 , 19.65
118107 , 21.18
118108 , 27.90
118109 , 15.67
118110 , 13.21
118111 , 15.96
118112 , 11.18
118113 , 27.83
118114 , 10.18
118115 , 16.66
118116 , 29.57
118117 , 29.45
118118 , 22.50
118119 , 11.93
118120 , 21.18
118121 , 38.29
118122 , 53.28
118123 , 31.06
118124 , 30.94
118125 , 19.28
118126 , 34.16
118127 , 45.91
118128 , 38.60
118129 , 13.78
118130 , 14.60
118131 , 27.92
118132 , 26.05
118133 , 31.70
118134 , 43.59
118135 , 29.29
118136 , 42.59
118137 , 16.40
118138 , 52.93
118139 , 15.52
118140 , 36.42
118141 , 47.20
118142 , 23.21
118143 , 21.55
118144 , 30.60
118145 , 24.37
118146 , 10.37
118147 , 16.10
118148 , 19.39
118149 , 29.39
118150 , 24.05
118151 , 16.70
118152 , 50.91
118153 , 24.51
118154 , 15.38
118155 , 33.76
118156 , 19.94
118157 , 24.93
118158 , 30.12
118159 , 24.97
118160 , 15.29
118161 , 17.76
118162 , 14.65
118163 , 15.96
118164 , 26.67
118165 , 22.23
118166 , 25.15
118167 , 38.48
118168 , 18.98
118169 , 17.95
118170 , 22.45
118171 , 31.97
118172 , 22.37
118173 , 36.46
118174 , 29.14
118175 , 21.24
118176 , 20.57
119041 , 19.62
119042 , 16.27
119043 , 24.09
119044 , 43.19
119045 , 13.83
119046 , 18.46
119047 , 40.54
119048 , 29.49
119049 , 31.04
119050 , 24.11
119051 , 23.44
119052 , 76.50
119053 , 26.25
119054 , 22.84
119055 , 50.61
119056 , 35.31
119057 , 29.08
119058 , 13.72
119059 , 47.32
119060 , 17.74
119061 , 65.72
119062 , 26.34
119063 , 26.59
119064 , 14.57
119065 , 38.89
119066 , 19.77
119067 , 16.82
119068 , 28.39
119069 , 15.70
119070 , 13.30
119071 , 16.32
119072 , 16.26
119073 , 26.80
119074 , 10.62
119075 , 14.20
119076 , 33.89
119077 , 27.12
119078 , 28.75
119079 , 11.27
119080 , 22.36
119081 , 36.89
119082 , 56.91
119083 , 26.95
119084 , 36.20
119085 , 19.97
119086 , 37.42
119087 , 42.53
119088 , 49.70
119089 , 11.13
119090 , 16.57
119091 , 26.58
119092 , 24.08
119093 , 30.62
119094 , 41.72
119095 , 30.43
119096 , 35.39
119097 , 16.20
119098 , 53.78
119099 , 13.99
119100 , 29.53
119101 , 49.41
119102 , 24.66
119103 , 19.34
119104 , 27.15
119105 , 24.14
119106 , 15.80
119107 , 15.44
119108 , 21.72
119109 , 26.59
119110 , 25.29
119111 , 16.44
119112 , 43.51
119113 , 24.30
119114 , 16.69
119115 , 37.21
119116 , 21.97
119117 , 28.60
119118 , 28.48
119119 , 23.50
119120 , 13.57
119121 , 16.38
119122 , 13.96
119123 , 16.76
119124 , 29.99
119125 , 24.99
119126 , 29.38
119127 , 34.44
119128 , 16.05
119129 , 15.00
119130 , 19.82
119131 , 35.71
119132 , 26.40
119133 , 40.46
119134 , 32.45
119135 , 22.57
119136 , 19.03
120001 , 21.74
120002 , 17.84
120003 , 23.41
120004 , 32.57
120005 , 16.95
120006 , 17.39
120007 , 46.05
120008 , 24.78
120009 , 30.40
120010 , 26.05
120011 , 23.29
120012 , 85.59
120013 , 24.88
120014 , 22.06
120015 , 43.43
120016 , 33.75
120017 , 37.78
120018 , 14.09
120019 , 49.20
120020 , 19.55
120021 , 58.89
120022 , 29.63
120023 , 21.78
120024 , 14.25
120025 , 40.54
120026 , 21.59
120027 , 18.39
120028 , 24.82
120029 , 16.34
120030 , 14.19
120031 , 15.17
120032 , 12.26
120033 , 24.29
120034 , 9.36
120035 , 11.20
120036 , 33.14
120037 , 26.08
120038 , 23.31
120039 , 13.00
120040 , 22.39
120041 , 39.89
120042 , 54.34
120043 , 28.29
120044 , 40.45
120045 , 22.61
120046 , 38.01
120047 , 43.30
120048 , 36.70
120049 , 11.32
120050 , 17.33
120051 , 30.82
120052 , 27.03
120053 , 34.61
120054 , 45.41
120055 , 28.17
120056 , 47.19
120057 , 15.78
120058 , 53.14
120059 , 15.46
120060 , 31.66
120061 , 50.05
120062 , 22.95
120063 , 20.92
120064 , 25.73
120065 , 24.81
120066 , 17.16
120067 , 17.66
120068 , 23.58
120069 , 26.86
120070 , 18.02
120071 , 11.54
120072 , 60.19
120073 , 23.67
120074 , 18.37
120075 , 30.99
120076 , 23.47
120077 , 25.63
120078 , 28.71
120079 , 23.42
120080 , 12.01
120081 , 15.42
120082 , 13.12
120083 , 15.56
120084 , 26.96
120085 , 34.01
120086 , 25.77
120087 , 32.51
120088 , 15.98
120089 , 17.98
120090 , 20.01
120091 , 31.98
120092 , 25.97
120093 , 40.63
120094 , 27.55
120095 , 21.23
120096 , 18.00
120961 , 21.22
120962 , 18.79
120963 , 19.37
120964 , 32.76
120965 , 14.64
120966 , 16.22
120967 , 39.79
120968 , 25.15
120969 , 30.84
120970 , 28.80
120971 , 19.31
120972 , 81.35
120973 , 21.98
120974 , 22.51
120975 , 44.60
120976 , 29.11
120977 , 44.88
120978 , 16.39
120979 , 49.59
120980 , 15.44
120981 , 61.28
120982 , 28.44
120983 , 25.88
120984 , 17.68
120985 , 34.23
120986 , 21.35
120987 , 15.64
120988 , 22.81
120989 , 16.41
120990 , 14.67
120991 , 14.39
120992 , 12.10
120993 , 25.27
120994 , 8.46
120995 , 14.56
120996 , 34.16
120997 , 28.30
120998 , 22.44
120999 , 10.94
121000 , 22.85
121001 , 41.61
121002 , 50.43
121003 , 27.24
121004 , 40.32
121005 , 20.47
121006 , 36.69
121007 , 43.96
121008 , 42.42
121009 , 10.06
121010 , 16.37
121011 , 31.05
121012 , 26.62
121013 , 38.17
121014 , 41.51
121015 , 32.02
121016 , 44.60
121017 , 15.79
121018 , 52.15
121019 , 17.92
121020 , 30.76
121021 , 48.80
121022 , 21.18
121023 , 20.61
121024 , 27.98
121025 , 32.11
121026 , 11.74
121027 , 16.63
121028 , 21.07
121029 , 28.83
121030 , 21.01
121031 , 14.43
121032 , 51.70
121033 , 23.17
121034 , 16.31
121035 , 33.77
121036 , 24.84
121037 , 26.14
121038 , 29.58
121039 , 23.72
121040 , 14.01
121041 , 20.52
121042 , 13.29
121043 , 16.76
121044 , 27.89
121045 , 26.12
121046 , 23.31
121047 , 41.61
121048 , 16.26
121049 , 18.31
121050 , 19.85
121051 , 30.86
121052 , 22.07
121053 , 36.65
121054 , 29.42
121055 , 22.33
121056 , 21.23
121921 , 20.52
121922 , 17.52
121923 , 23.05
121924 , 32.91
121925 , 13.67
121926 , 16.40
121927 , 35.12
121928 , 23.40
121929 , 30.97
121930 , 23.28
121931 , 24.17
121932 , 68.14
121933 , 23.44
121934 , 22.11
121935 , 47.81
121936 , 35.10
121937 , 38.04
121938 , 15.94
121939 , 43.59
121940 , 23.23
121941 , 58.29
121942 , 28.60
121943 , 22.94
121944 , 14.28
121945 , 40.61
121946 , 20.27
121947 , 15.87
121948 , 23.45
121949 , 16.20
121950 , 12.40
121951 , 15.78
121952 , 13.06
121953 , 24.56
121954 , 12.04
121955 , 14.29
121956 , 32.62
121957 , 27.63
121958 , 27.14
